STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,UNIT_MEASURE,Unit of measure,REF_AREA,Reference area,FREQ,Frequency,STATION,Weather Stations,CLIMATE_INDIC,Climate Indicators,SOURCE_DETAIL,Source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_COMMENT,Footnotes,UNIT_MULT,Unit multiplier
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2017-10,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2017-11,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2017-12,,2,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-01,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-02,,3,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-03,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-04,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-05,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-06,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-07,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-08,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-09,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-10,,2,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-11,,3,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2018-12,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-01,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-02,,8,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-03,,8,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-04,,5,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-05,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-06,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-07,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-08,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-09,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-10,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-11,,4,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2019-12,,4,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-01,,9,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-02,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-03,,4,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-04,,3,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-05,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-06,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-07,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-08,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-09,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-10,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-11,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2020-12,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-01,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-02,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-03,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-04,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-05,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-06,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-07,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-08,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-09,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-10,,0,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-11,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2021-12,,1,,,,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-01,,6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-02,,1,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-03,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-04,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-05,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-06,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-07,,2,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-08,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-09,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-10,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-11,,1,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,NUMBER,Number,AE,UAE,M,Monthly,RKWS,Ras Al Khaimah Airport  Station,RAINY_DAYS,Rainy Days,NCM,National Center of Meteorology,2022-12,,5,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-01,,17.3,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-02,,20.8,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-03,,54.2,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-04,,0.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-05,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-06,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-07,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-08,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-09,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-10,,0.8,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-11,,0.7,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2016-12,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-01,,11.5,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-02,,16,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-03,,25.3,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-04,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-05,,18.6,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-06,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-07,,0,,1,One,,,,,,
DATAFLOW,FCSA:DF_CLIMATE_RAIN(3.7.0),Climate - Rainfall Indicators by Weather Stations,I,RAIN,Rainfall Indicators,MM,Milimetres,AE,UAE,M,Monthly,FJWS,Fujairah Airport  Station,RAIN_TOTAL,Rainfall,NCM,National Center of Meteorology,2017-08,,1.6,,1,One,,,,,,
